,path,height,width,frames,class,label,source,quality,name,original
3954,manipulated_sequences/NeuralTextures/c23/videos/240_290.mp4,480,704,422,manipulated_sequences,True,NeuralTextures,c23,240_290,9021
3955,manipulated_sequences/NeuralTextures/c23/videos/290_240.mp4,480,640,422,manipulated_sequences,True,NeuralTextures,c23,290_240,9022
3956,manipulated_sequences/NeuralTextures/c23/videos/002_006.mp4,720,1280,310,manipulated_sequences,True,NeuralTextures,c23,002_006,9023
3957,manipulated_sequences/NeuralTextures/c23/videos/006_002.mp4,720,1280,310,manipulated_sequences,True,NeuralTextures,c23,006_002,9024
3958,manipulated_sequences/NeuralTextures/c23/videos/398_457.mp4,480,640,528,manipulated_sequences,True,NeuralTextures,c23,398_457,9025
3959,manipulated_sequences/NeuralTextures/c23/videos/457_398.mp4,480,640,528,manipulated_sequences,True,NeuralTextures,c23,457_398,9026
3960,manipulated_sequences/NeuralTextures/c23/videos/870_001.mp4,720,1280,460,manipulated_sequences,True,NeuralTextures,c23,870_001,9027
3961,manipulated_sequences/NeuralTextures/c23/videos/001_870.mp4,720,1280,460,manipulated_sequences,True,NeuralTextures,c23,001_870,9028
3962,manipulated_sequences/NeuralTextures/c23/videos/051_332.mp4,720,1280,695,manipulated_sequences,True,NeuralTextures,c23,051_332,9029
3963,manipulated_sequences/NeuralTextures/c23/videos/332_051.mp4,720,1280,695,manipulated_sequences,True,NeuralTextures,c23,332_051,9030
3964,manipulated_sequences/NeuralTextures/c23/videos/127_129.mp4,720,1280,330,manipulated_sequences,True,NeuralTextures,c23,127_129,9031
3965,manipulated_sequences/NeuralTextures/c23/videos/129_127.mp4,720,1280,330,manipulated_sequences,True,NeuralTextures,c23,129_127,9032
3966,manipulated_sequences/NeuralTextures/c23/videos/641_662.mp4,720,1280,350,manipulated_sequences,True,NeuralTextures,c23,641_662,9033
3967,manipulated_sequences/NeuralTextures/c23/videos/662_641.mp4,720,1280,350,manipulated_sequences,True,NeuralTextures,c23,662_641,9034
3968,manipulated_sequences/NeuralTextures/c23/videos/316_369.mp4,480,640,320,manipulated_sequences,True,NeuralTextures,c23,316_369,9035
3969,manipulated_sequences/NeuralTextures/c23/videos/369_316.mp4,480,832,320,manipulated_sequences,True,NeuralTextures,c23,369_316,9036
3970,manipulated_sequences/NeuralTextures/c23/videos/547_574.mp4,1080,1920,496,manipulated_sequences,True,NeuralTextures,c23,547_574,9037
3971,manipulated_sequences/NeuralTextures/c23/videos/574_547.mp4,480,640,496,manipulated_sequences,True,NeuralTextures,c23,574_547,9038
3972,manipulated_sequences/NeuralTextures/c23/videos/196_310.mp4,480,640,375,manipulated_sequences,True,NeuralTextures,c23,196_310,9039
3973,manipulated_sequences/NeuralTextures/c23/videos/310_196.mp4,720,1280,375,manipulated_sequences,True,NeuralTextures,c23,310_196,9040
3974,manipulated_sequences/NeuralTextures/c23/videos/132_007.mp4,480,640,413,manipulated_sequences,True,NeuralTextures,c23,132_007,9041
3975,manipulated_sequences/NeuralTextures/c23/videos/007_132.mp4,480,576,413,manipulated_sequences,True,NeuralTextures,c23,007_132,9042
3976,manipulated_sequences/NeuralTextures/c23/videos/039_058.mp4,480,640,609,manipulated_sequences,True,NeuralTextures,c23,039_058,9043
3977,manipulated_sequences/NeuralTextures/c23/videos/058_039.mp4,480,704,609,manipulated_sequences,True,NeuralTextures,c23,058_039,9044
3978,manipulated_sequences/NeuralTextures/c23/videos/608_675.mp4,480,576,421,manipulated_sequences,True,NeuralTextures,c23,608_675,9045
3979,manipulated_sequences/NeuralTextures/c23/videos/675_608.mp4,480,576,421,manipulated_sequences,True,NeuralTextures,c23,675_608,9046
3980,manipulated_sequences/NeuralTextures/c23/videos/921_569.mp4,1080,1920,296,manipulated_sequences,True,NeuralTextures,c23,921_569,9047
3981,manipulated_sequences/NeuralTextures/c23/videos/569_921.mp4,1080,1920,296,manipulated_sequences,True,NeuralTextures,c23,569_921,9048
3982,manipulated_sequences/NeuralTextures/c23/videos/086_090.mp4,720,1280,687,manipulated_sequences,True,NeuralTextures,c23,086_090,9049
3983,manipulated_sequences/NeuralTextures/c23/videos/090_086.mp4,720,1280,687,manipulated_sequences,True,NeuralTextures,c23,090_086,9050
3984,manipulated_sequences/NeuralTextures/c23/videos/354_362.mp4,720,1280,455,manipulated_sequences,True,NeuralTextures,c23,354_362,9051
3985,manipulated_sequences/NeuralTextures/c23/videos/362_354.mp4,720,1280,455,manipulated_sequences,True,NeuralTextures,c23,362_354,9052
3986,manipulated_sequences/NeuralTextures/c23/videos/694_767.mp4,480,832,299,manipulated_sequences,True,NeuralTextures,c23,694_767,9053
3987,manipulated_sequences/NeuralTextures/c23/videos/767_694.mp4,480,640,299,manipulated_sequences,True,NeuralTextures,c23,767_694,9054
3988,manipulated_sequences/NeuralTextures/c23/videos/627_658.mp4,480,576,374,manipulated_sequences,True,NeuralTextures,c23,627_658,9055
3989,manipulated_sequences/NeuralTextures/c23/videos/658_627.mp4,480,640,374,manipulated_sequences,True,NeuralTextures,c23,658_627,9056
3990,manipulated_sequences/NeuralTextures/c23/videos/724_725.mp4,1080,1920,600,manipulated_sequences,True,NeuralTextures,c23,724_725,9057
3991,manipulated_sequences/NeuralTextures/c23/videos/725_724.mp4,720,1280,600,manipulated_sequences,True,NeuralTextures,c23,725_724,9058
3992,manipulated_sequences/NeuralTextures/c23/videos/185_276.mp4,480,832,331,manipulated_sequences,True,NeuralTextures,c23,185_276,9059
3993,manipulated_sequences/NeuralTextures/c23/videos/276_185.mp4,480,640,331,manipulated_sequences,True,NeuralTextures,c23,276_185,9060
3994,manipulated_sequences/NeuralTextures/c23/videos/181_199.mp4,480,640,368,manipulated_sequences,True,NeuralTextures,c23,181_199,9061
3995,manipulated_sequences/NeuralTextures/c23/videos/199_181.mp4,720,1280,368,manipulated_sequences,True,NeuralTextures,c23,199_181,9062
3996,manipulated_sequences/NeuralTextures/c23/videos/157_245.mp4,480,640,334,manipulated_sequences,True,NeuralTextures,c23,157_245,9063
3997,manipulated_sequences/NeuralTextures/c23/videos/245_157.mp4,480,640,334,manipulated_sequences,True,NeuralTextures,c23,245_157,9064
3998,manipulated_sequences/NeuralTextures/c23/videos/024_073.mp4,480,640,306,manipulated_sequences,True,NeuralTextures,c23,024_073,9065
3999,manipulated_sequences/NeuralTextures/c23/videos/073_024.mp4,720,1280,306,manipulated_sequences,True,NeuralTextures,c23,073_024,9066
4000,manipulated_sequences/DeepFakeDetection/c23/videos/06_15__podium_speech_happy__QRCD27P8.mp4,1080,1920,1255,manipulated_sequences,True,DeepFakeDetection,c23,06_15__podium_speech_happy__QRCD27P8,9350
4001,manipulated_sequences/DeepFakeDetection/c23/videos/19_24__exit_phone_room__59PN7WZ2.mp4,1080,1920,341,manipulated_sequences,True,DeepFakeDetection,c23,19_24__exit_phone_room__59PN7WZ2,9400
4002,manipulated_sequences/DeepFakeDetection/c23/videos/01_03__kitchen_still__JZUXXFRB.mp4,1080,1920,529,manipulated_sequences,True,DeepFakeDetection,c23,01_03__kitchen_still__JZUXXFRB,9158
4003,manipulated_sequences/DeepFakeDetection/c23/videos/06_14__hugging_happy__8U9ULZDT.mp4,1080,1920,864,manipulated_sequences,True,DeepFakeDetection,c23,06_14__hugging_happy__8U9ULZDT,9204
4004,manipulated_sequences/DeepFakeDetection/c23/videos/28_08__kitchen_pan__8BC35RFU.mp4,1080,1920,596,manipulated_sequences,True,DeepFakeDetection,c23,28_08__kitchen_pan__8BC35RFU,9331
4005,manipulated_sequences/DeepFakeDetection/c23/videos/03_06__walking_down_street_outside_angry__1IXGY2FK.mp4,1080,1920,943,manipulated_sequences,True,DeepFakeDetection,c23,03_06__walking_down_street_outside_angry__1IXGY2FK,9286
4006,manipulated_sequences/DeepFakeDetection/c23/videos/19_24__walking_outside_cafe_disgusted__RKQTC50P.mp4,1080,1920,342,manipulated_sequences,True,DeepFakeDetection,c23,19_24__walking_outside_cafe_disgusted__RKQTC50P,9236
4007,manipulated_sequences/DeepFakeDetection/c23/videos/13_02__secret_conversation__PLNVLO74.mp4,1080,1920,351,manipulated_sequences,True,DeepFakeDetection,c23,13_02__secret_conversation__PLNVLO74,9267
4008,manipulated_sequences/DeepFakeDetection/c23/videos/19_23__talking_against_wall__H4SUVFTL.mp4,1080,1920,760,manipulated_sequences,True,DeepFakeDetection,c23,19_23__talking_against_wall__H4SUVFTL,9334
4009,manipulated_sequences/DeepFakeDetection/c23/videos/15_04__talking_against_wall__7NW4Z6WZ.mp4,1080,1920,847,manipulated_sequences,True,DeepFakeDetection,c23,15_04__talking_against_wall__7NW4Z6WZ,9341
4010,manipulated_sequences/DeepFakeDetection/c23/videos/07_02__talking_against_wall__O4SXNLRL.mp4,1080,1920,679,manipulated_sequences,True,DeepFakeDetection,c23,07_02__talking_against_wall__O4SXNLRL,9070
4011,manipulated_sequences/DeepFakeDetection/c23/videos/03_01__podium_speech_happy__480LQD1C.mp4,1080,1920,839,manipulated_sequences,True,DeepFakeDetection,c23,03_01__podium_speech_happy__480LQD1C,9203
4012,manipulated_sequences/DeepFakeDetection/c23/videos/02_04__walk_down_hall_angry__8CH7R4LW.mp4,1080,1920,227,manipulated_sequences,True,DeepFakeDetection,c23,02_04__walk_down_hall_angry__8CH7R4LW,9295
4013,manipulated_sequences/DeepFakeDetection/c23/videos/13_25__outside_talking_still_laughing__IW9OFVMG.mp4,1080,1920,598,manipulated_sequences,True,DeepFakeDetection,c23,13_25__outside_talking_still_laughing__IW9OFVMG,9292
4014,manipulated_sequences/DeepFakeDetection/c23/videos/03_07__walking_down_street_outside_angry__W3MXGEU9.mp4,1080,1920,964,manipulated_sequences,True,DeepFakeDetection,c23,03_07__walking_down_street_outside_angry__W3MXGEU9,9286
4015,manipulated_sequences/DeepFakeDetection/c23/videos/13_03__secret_conversation__GBYWJW06.mp4,1080,1920,427,manipulated_sequences,True,DeepFakeDetection,c23,13_03__secret_conversation__GBYWJW06,9267
4016,manipulated_sequences/DeepFakeDetection/c23/videos/01_27__talking_angry_couch__ZYCZ30C0.mp4,1080,1920,1458,manipulated_sequences,True,DeepFakeDetection,c23,01_27__talking_angry_couch__ZYCZ30C0,9426
4017,manipulated_sequences/DeepFakeDetection/c23/videos/25_26__outside_talking_still_laughing__7ZRKCFMS.mp4,1080,1920,349,manipulated_sequences,True,DeepFakeDetection,c23,25_26__outside_talking_still_laughing__7ZRKCFMS,9300
4018,manipulated_sequences/DeepFakeDetection/c23/videos/05_28__walking_outside_cafe_disgusted__U9LRLJ6N.mp4,1080,1920,574,manipulated_sequences,True,DeepFakeDetection,c23,05_28__walking_outside_cafe_disgusted__U9LRLJ6N,9230
4019,manipulated_sequences/DeepFakeDetection/c23/videos/03_26__talking_angry_couch__WBSXBL82.mp4,1080,1920,1451,manipulated_sequences,True,DeepFakeDetection,c23,03_26__talking_angry_couch__WBSXBL82,9377
4020,manipulated_sequences/DeepFakeDetection/c23/videos/13_20__walk_down_hall_angry__HQHYKNGK.mp4,1080,1920,425,manipulated_sequences,True,DeepFakeDetection,c23,13_20__walk_down_hall_angry__HQHYKNGK,9206
4021,manipulated_sequences/DeepFakeDetection/c23/videos/18_11__podium_speech_happy__DBSWZLXL.mp4,1080,1920,1183,manipulated_sequences,True,DeepFakeDetection,c23,18_11__podium_speech_happy__DBSWZLXL,9104
4022,manipulated_sequences/DeepFakeDetection/c23/videos/15_02__podium_speech_happy__N864L40U.mp4,1080,1920,1413,manipulated_sequences,True,DeepFakeDetection,c23,15_02__podium_speech_happy__N864L40U,9351
4023,manipulated_sequences/DeepFakeDetection/c23/videos/03_09__outside_talking_pan_laughing__8DTEGQ54.mp4,1080,1920,712,manipulated_sequences,True,DeepFakeDetection,c23,03_09__outside_talking_pan_laughing__8DTEGQ54,9123
4024,manipulated_sequences/DeepFakeDetection/c23/videos/15_04__walking_down_indoor_hall_disgust__46TJ9IOJ.mp4,1080,1920,1140,manipulated_sequences,True,DeepFakeDetection,c23,15_04__walking_down_indoor_hall_disgust__46TJ9IOJ,9238
4025,manipulated_sequences/DeepFakeDetection/c23/videos/06_18__kitchen_pan__5HNHMK6G.mp4,1080,1920,689,manipulated_sequences,True,DeepFakeDetection,c23,06_18__kitchen_pan__5HNHMK6G,9138
4026,manipulated_sequences/DeepFakeDetection/c23/videos/15_02__walking_and_outside_surprised__HTG660F8.mp4,1080,1920,864,manipulated_sequences,True,DeepFakeDetection,c23,15_02__walking_and_outside_surprised__HTG660F8,9129
4027,manipulated_sequences/DeepFakeDetection/c23/videos/06_02__walking_and_outside_surprised__O9WOC1KJ.mp4,1080,1920,1002,manipulated_sequences,True,DeepFakeDetection,c23,06_02__walking_and_outside_surprised__O9WOC1KJ,9149
4028,manipulated_sequences/DeepFakeDetection/c23/videos/20_15__kitchen_pan__99NHTFBM.mp4,1080,1920,651,manipulated_sequences,True,DeepFakeDetection,c23,20_15__kitchen_pan__99NHTFBM,9290
4029,manipulated_sequences/DeepFakeDetection/c23/videos/20_09__talking_angry_couch__0IRM5ADD.mp4,1080,1920,1620,manipulated_sequences,True,DeepFakeDetection,c23,20_09__talking_angry_couch__0IRM5ADD,9116
4030,manipulated_sequences/DeepFakeDetection/c23/videos/10_19__talking_angry_couch__QNZIMEJH.mp4,1080,1920,1413,manipulated_sequences,True,DeepFakeDetection,c23,10_19__talking_angry_couch__QNZIMEJH,9327
4031,manipulated_sequences/DeepFakeDetection/c23/videos/02_14__podium_speech_happy__3IUBEKCT.mp4,1080,1920,1074,manipulated_sequences,True,DeepFakeDetection,c23,02_14__podium_speech_happy__3IUBEKCT,9242
4032,manipulated_sequences/DeepFakeDetection/c23/videos/02_06__secret_conversation__O9WOC1KJ.mp4,1080,1920,655,manipulated_sequences,True,DeepFakeDetection,c23,02_06__secret_conversation__O9WOC1KJ,9253
4033,manipulated_sequences/DeepFakeDetection/c23/videos/26_04__talking_angry_couch__MS2MLJP1.mp4,1080,1920,1450,manipulated_sequences,True,DeepFakeDetection,c23,26_04__talking_angry_couch__MS2MLJP1,9296
4034,manipulated_sequences/DeepFakeDetection/c23/videos/02_09__secret_conversation__6KUOFMZW.mp4,1080,1920,561,manipulated_sequences,True,DeepFakeDetection,c23,02_09__secret_conversation__6KUOFMZW,9253
4035,manipulated_sequences/DeepFakeDetection/c23/videos/04_26__talking_angry_couch__WX836VLY.mp4,1080,1920,1380,manipulated_sequences,True,DeepFakeDetection,c23,04_26__talking_angry_couch__WX836VLY,9314
4036,manipulated_sequences/DeepFakeDetection/c23/videos/03_14__walking_down_street_outside_angry__Q9NSXM88.mp4,1080,1920,1000,manipulated_sequences,True,DeepFakeDetection,c23,03_14__walking_down_street_outside_angry__Q9NSXM88,9286
4037,manipulated_sequences/DeepFakeDetection/c23/videos/28_16__kitchen_pan__X5FNCYON.mp4,1080,1920,600,manipulated_sequences,True,DeepFakeDetection,c23,28_16__kitchen_pan__X5FNCYON,9331
4038,manipulated_sequences/DeepFakeDetection/c23/videos/21_25__hugging_happy__NFBISHIN.mp4,1080,1920,821,manipulated_sequences,True,DeepFakeDetection,c23,21_25__hugging_happy__NFBISHIN,9410
4039,manipulated_sequences/DeepFakeDetection/c23/videos/06_18__walk_down_hall_angry__OWJY9LQU.mp4,1080,1920,290,manipulated_sequences,True,DeepFakeDetection,c23,06_18__walk_down_hall_angry__OWJY9LQU,9219
4040,manipulated_sequences/DeepFakeDetection/c23/videos/27_14__walk_down_hall_angry__0KSONKQ2.mp4,1080,1920,251,manipulated_sequences,True,DeepFakeDetection,c23,27_14__walk_down_hall_angry__0KSONKQ2,9186
4041,manipulated_sequences/DeepFakeDetection/c23/videos/04_13__kitchen_still__00T3UYOR.mp4,1080,1920,840,manipulated_sequences,True,DeepFakeDetection,c23,04_13__kitchen_still__00T3UYOR,9370
4042,manipulated_sequences/DeepFakeDetection/c23/videos/13_25__talking_against_wall__7YMTAF29.mp4,1080,1920,677,manipulated_sequences,True,DeepFakeDetection,c23,13_25__talking_against_wall__7YMTAF29,9074
4043,manipulated_sequences/DeepFakeDetection/c23/videos/03_18__outside_talking_pan_laughing__32DBR8L4.mp4,1080,1920,713,manipulated_sequences,True,DeepFakeDetection,c23,03_18__outside_talking_pan_laughing__32DBR8L4,9123
4044,manipulated_sequences/DeepFakeDetection/c23/videos/25_21__walking_outside_cafe_disgusted__NFBISHIN.mp4,1080,1920,286,manipulated_sequences,True,DeepFakeDetection,c23,25_21__walking_outside_cafe_disgusted__NFBISHIN,9179
4045,manipulated_sequences/DeepFakeDetection/c23/videos/04_11__exit_phone_room__60BU0X0I.mp4,1080,1920,352,manipulated_sequences,True,DeepFakeDetection,c23,04_11__exit_phone_room__60BU0X0I,9273
4046,manipulated_sequences/DeepFakeDetection/c23/videos/05_17__walk_down_hall_angry__YTJYYDO9.mp4,1080,1920,450,manipulated_sequences,True,DeepFakeDetection,c23,05_17__walk_down_hall_angry__YTJYYDO9,9277
4047,manipulated_sequences/DeepFakeDetection/c23/videos/16_28__kitchen_still__NAZP864W.mp4,1080,1920,771,manipulated_sequences,True,DeepFakeDetection,c23,16_28__kitchen_still__NAZP864W,9306
4048,manipulated_sequences/DeepFakeDetection/c23/videos/01_04__podium_speech_happy__0XUW13RW.mp4,1080,1920,897,manipulated_sequences,True,DeepFakeDetection,c23,01_04__podium_speech_happy__0XUW13RW,9285
4049,manipulated_sequences/DeepFakeDetection/c23/videos/04_12__walking_down_street_outside_angry__B6YJ9IW1.mp4,1080,1920,453,manipulated_sequences,True,DeepFakeDetection,c23,04_12__walking_down_street_outside_angry__B6YJ9IW1,9162
4050,manipulated_sequences/DeepFakeDetection/c23/videos/24_19__podium_speech_happy__OF8LF68K.mp4,1080,1920,1117,manipulated_sequences,True,DeepFakeDetection,c23,24_19__podium_speech_happy__OF8LF68K,9154
4051,manipulated_sequences/DeepFakeDetection/c23/videos/26_12__outside_talking_pan_laughing__OVOQACG8.mp4,1080,1920,291,manipulated_sequences,True,DeepFakeDetection,c23,26_12__outside_talking_pan_laughing__OVOQACG8,9121
4052,manipulated_sequences/DeepFakeDetection/c23/videos/06_26__walking_outside_cafe_disgusted__L5BVR5L9.mp4,1080,1920,343,manipulated_sequences,True,DeepFakeDetection,c23,06_26__walking_outside_cafe_disgusted__L5BVR5L9,9101
4053,manipulated_sequences/DeepFakeDetection/c23/videos/09_21__walking_down_street_outside_angry__Z8H2TRCI.mp4,1080,1920,387,manipulated_sequences,True,DeepFakeDetection,c23,09_21__walking_down_street_outside_angry__Z8H2TRCI,9073
4054,manipulated_sequences/DeepFakeDetection/c23/videos/02_27__outside_talking_still_laughing__FV8M8O2C.mp4,1080,1920,812,manipulated_sequences,True,DeepFakeDetection,c23,02_27__outside_talking_still_laughing__FV8M8O2C,9297
4055,manipulated_sequences/DeepFakeDetection/c23/videos/03_07__talking_against_wall__IFSURI9X.mp4,1080,1920,910,manipulated_sequences,True,DeepFakeDetection,c23,03_07__talking_against_wall__IFSURI9X,9276
4056,manipulated_sequences/DeepFakeDetection/c23/videos/14_07__hugging_happy__VOX29AK0.mp4,1080,1920,124,manipulated_sequences,True,DeepFakeDetection,c23,14_07__hugging_happy__VOX29AK0,9220
4057,manipulated_sequences/DeepFakeDetection/c23/videos/01_04__podium_speech_happy__6I623VU9.mp4,1080,1920,897,manipulated_sequences,True,DeepFakeDetection,c23,01_04__podium_speech_happy__6I623VU9,9285
4058,manipulated_sequences/DeepFakeDetection/c23/videos/25_20__outside_talking_pan_laughing__NPM0ENKD.mp4,1080,1920,298,manipulated_sequences,True,DeepFakeDetection,c23,25_20__outside_talking_pan_laughing__NPM0ENKD,9291
4059,manipulated_sequences/DeepFakeDetection/c23/videos/26_13__kitchen_pan__1ZRIYSSU.mp4,1080,1920,675,manipulated_sequences,True,DeepFakeDetection,c23,26_13__kitchen_pan__1ZRIYSSU,9301
4060,manipulated_sequences/DeepFakeDetection/c23/videos/20_07__walking_and_outside_surprised__9I0WSUJV.mp4,1080,1920,879,manipulated_sequences,True,DeepFakeDetection,c23,20_07__walking_and_outside_surprised__9I0WSUJV,9199
4061,manipulated_sequences/DeepFakeDetection/c23/videos/11_03__kitchen_pan__P08VGHTA.mp4,1080,1920,687,manipulated_sequences,True,DeepFakeDetection,c23,11_03__kitchen_pan__P08VGHTA,9122
4062,manipulated_sequences/DeepFakeDetection/c23/videos/01_04__outside_talking_still_laughing__0XUW13RW.mp4,1080,1920,728,manipulated_sequences,True,DeepFakeDetection,c23,01_04__outside_talking_still_laughing__0XUW13RW,9157
4063,manipulated_sequences/DeepFakeDetection/c23/videos/04_26__exit_phone_room__MS2MLJP1.mp4,1080,1920,184,manipulated_sequences,True,DeepFakeDetection,c23,04_26__exit_phone_room__MS2MLJP1,9273
4064,manipulated_sequences/DeepFakeDetection/c23/videos/09_20__walk_down_hall_angry__RAGUKRMK.mp4,1080,1920,324,manipulated_sequences,True,DeepFakeDetection,c23,09_20__walk_down_hall_angry__RAGUKRMK,9087
4065,manipulated_sequences/DeepFakeDetection/c23/videos/15_02__walking_and_outside_surprised__MZWH8ATN.mp4,1080,1920,868,manipulated_sequences,True,DeepFakeDetection,c23,15_02__walking_and_outside_surprised__MZWH8ATN,9129
4066,manipulated_sequences/DeepFakeDetection/c23/videos/25_12__walking_outside_cafe_disgusted__3PS32GAH.mp4,1080,1920,278,manipulated_sequences,True,DeepFakeDetection,c23,25_12__walking_outside_cafe_disgusted__3PS32GAH,9179
4067,manipulated_sequences/DeepFakeDetection/c23/videos/10_22__kitchen_still__J2HR5HKH.mp4,1080,1920,883,manipulated_sequences,True,DeepFakeDetection,c23,10_22__kitchen_still__J2HR5HKH,9264
4068,manipulated_sequences/DeepFakeDetection/c23/videos/04_01__podium_speech_happy__0XUW13RW.mp4,1080,1920,932,manipulated_sequences,True,DeepFakeDetection,c23,04_01__podium_speech_happy__0XUW13RW,9161
4069,manipulated_sequences/DeepFakeDetection/c23/videos/14_09__walking_outside_cafe_disgusted__6TEK3ZX0.mp4,1080,1920,717,manipulated_sequences,True,DeepFakeDetection,c23,14_09__walking_outside_cafe_disgusted__6TEK3ZX0,9159
4070,manipulated_sequences/DeepFakeDetection/c23/videos/03_07__walking_down_indoor_hall_disgust__CDSNLDQ8.mp4,1080,1920,1455,manipulated_sequences,True,DeepFakeDetection,c23,03_07__walking_down_indoor_hall_disgust__CDSNLDQ8,9289
4071,manipulated_sequences/DeepFakeDetection/c23/videos/19_24__podium_speech_happy__OF8LF68K.mp4,1080,1920,739,manipulated_sequences,True,DeepFakeDetection,c23,19_24__podium_speech_happy__OF8LF68K,9279
4072,manipulated_sequences/DeepFakeDetection/c23/videos/07_02__outside_talking_still_laughing__1ZE4HC06.mp4,1080,1920,856,manipulated_sequences,True,DeepFakeDetection,c23,07_02__outside_talking_still_laughing__1ZE4HC06,9176
4073,manipulated_sequences/DeepFakeDetection/c23/videos/27_06__walk_down_hall_angry__S3T7SK9O.mp4,1080,1920,259,manipulated_sequences,True,DeepFakeDetection,c23,27_06__walk_down_hall_angry__S3T7SK9O,9186
4074,manipulated_sequences/DeepFakeDetection/c23/videos/02_01__talking_against_wall__YVGY8LOK.mp4,1080,1920,990,manipulated_sequences,True,DeepFakeDetection,c23,02_01__talking_against_wall__YVGY8LOK,9110
4075,manipulated_sequences/DeepFakeDetection/c23/videos/09_20__outside_talking_pan_laughing__HG1S0KHA.mp4,1080,1920,735,manipulated_sequences,True,DeepFakeDetection,c23,09_20__outside_talking_pan_laughing__HG1S0KHA,9258
4076,manipulated_sequences/DeepFakeDetection/c23/videos/20_14__secret_conversation__3HWOJRAM.mp4,1080,1920,945,manipulated_sequences,True,DeepFakeDetection,c23,20_14__secret_conversation__3HWOJRAM,9224
4077,manipulated_sequences/DeepFakeDetection/c23/videos/14_18__talking_angry_couch__0YRBHIKG.mp4,1080,1920,1549,manipulated_sequences,True,DeepFakeDetection,c23,14_18__talking_angry_couch__0YRBHIKG,9372
4078,manipulated_sequences/DeepFakeDetection/c23/videos/27_02__walk_down_hall_angry__78M8S6M6.mp4,1080,1920,236,manipulated_sequences,True,DeepFakeDetection,c23,27_02__walk_down_hall_angry__78M8S6M6,9186
4079,manipulated_sequences/DeepFakeDetection/c23/videos/21_20__walking_down_street_outside_angry__ZCB5OMEW.mp4,1080,1920,497,manipulated_sequences,True,DeepFakeDetection,c23,21_20__walking_down_street_outside_angry__ZCB5OMEW,9082
4080,manipulated_sequences/DeepFakeDetection/c23/videos/27_25__walk_down_hall_angry__GNIMW95Z.mp4,1080,1920,249,manipulated_sequences,True,DeepFakeDetection,c23,27_25__walk_down_hall_angry__GNIMW95Z,9186
4081,manipulated_sequences/DeepFakeDetection/c23/videos/01_15__hugging_happy__02HILKYO.mp4,1080,1920,590,manipulated_sequences,True,DeepFakeDetection,c23,01_15__hugging_happy__02HILKYO,9088
4082,manipulated_sequences/DeepFakeDetection/c23/videos/23_22__walking_down_street_outside_angry__AKZRL2QD.mp4,1080,1920,1077,manipulated_sequences,True,DeepFakeDetection,c23,23_22__walking_down_street_outside_angry__AKZRL2QD,9313
4083,manipulated_sequences/DeepFakeDetection/c23/videos/07_14__walk_down_hall_angry__P9QFO50U.mp4,1080,1920,563,manipulated_sequences,True,DeepFakeDetection,c23,07_14__walk_down_hall_angry__P9QFO50U,9423
4084,manipulated_sequences/DeepFakeDetection/c23/videos/27_01__outside_talking_still_laughing__ZYCZ30C0.mp4,1080,1920,832,manipulated_sequences,True,DeepFakeDetection,c23,27_01__outside_talking_still_laughing__ZYCZ30C0,9272
4085,manipulated_sequences/DeepFakeDetection/c23/videos/01_14__kitchen_still__01YF7VQM.mp4,1080,1920,488,manipulated_sequences,True,DeepFakeDetection,c23,01_14__kitchen_still__01YF7VQM,9158
4086,manipulated_sequences/DeepFakeDetection/c23/videos/15_01__kitchen_pan__02HILKYO.mp4,1080,1920,591,manipulated_sequences,True,DeepFakeDetection,c23,15_01__kitchen_pan__02HILKYO,9390
4087,manipulated_sequences/DeepFakeDetection/c23/videos/20_09__outside_talking_still_laughing__MKEWB4SM.mp4,1080,1920,835,manipulated_sequences,True,DeepFakeDetection,c23,20_09__outside_talking_still_laughing__MKEWB4SM,9342
4088,manipulated_sequences/DeepFakeDetection/c23/videos/19_24__secret_conversation__DL7X7M6I.mp4,1080,1920,163,manipulated_sequences,True,DeepFakeDetection,c23,19_24__secret_conversation__DL7X7M6I,9401
4089,manipulated_sequences/DeepFakeDetection/c23/videos/09_14__kitchen_pan__FRY0IZ4R.mp4,1080,1920,662,manipulated_sequences,True,DeepFakeDetection,c23,09_14__kitchen_pan__FRY0IZ4R,9256
4090,manipulated_sequences/DeepFakeDetection/c23/videos/13_20__walking_down_indoor_hall_disgust__EV1V4ZQV.mp4,1080,1920,1214,manipulated_sequences,True,DeepFakeDetection,c23,13_20__walking_down_indoor_hall_disgust__EV1V4ZQV,9075
4091,manipulated_sequences/DeepFakeDetection/c23/videos/03_15__talking_angry_couch__5C1OMK8W.mp4,1080,1920,1452,manipulated_sequences,True,DeepFakeDetection,c23,03_15__talking_angry_couch__5C1OMK8W,9377
4092,manipulated_sequences/DeepFakeDetection/c23/videos/13_20__talking_against_wall__VO2YZXLN.mp4,1080,1920,871,manipulated_sequences,True,DeepFakeDetection,c23,13_20__talking_against_wall__VO2YZXLN,9074
4093,manipulated_sequences/DeepFakeDetection/c23/videos/02_15__kitchen_pan__SB6PMCO0.mp4,1080,1920,574,manipulated_sequences,True,DeepFakeDetection,c23,02_15__kitchen_pan__SB6PMCO0,9345
4094,manipulated_sequences/DeepFakeDetection/c23/videos/18_11__walk_down_hall_angry__PT4YKO2R.mp4,1080,1920,336,manipulated_sequences,True,DeepFakeDetection,c23,18_11__walk_down_hall_angry__PT4YKO2R,9198
